TeamId,TeamName,SubmissionDate,Score
106525,ivan90,"2014-07-20 10:43:24",0.62248
103757,Schw4rzR0tG0ld,"2014-07-20 12:17:16",0.46700
106456,"Kevin Perez","2014-07-20 14:15:07",0.47973
104511,"Thomas Veith","2014-07-20 14:33:41",0.47874
106352,Furukama,"2014-07-20 14:53:50",0.47643
106525,ivan90,"2014-07-20 18:44:10",0.51205
106586,Uglyman.nothinglo,"2014-07-20 23:19:15",0.58021
106386,WaterBear,"2014-07-21 00:04:16",0.49898
106611,DarkHorse,"2014-07-21 05:25:29",9.09328
103627,"T. Henry","2014-07-21 08:53:02",0.52107
103627,"T. Henry","2014-07-21 11:22:23",0.48960
106157,idle_speculation,"2014-07-21 12:16:34",0.45928
105188,"Fred Jean","2014-07-21 12:32:08",0.47928
105188,"Fred Jean","2014-07-21 12:44:28",0.47922
106641,LvdM,"2014-07-21 12:52:05",7.91309
106641,LvdM,"2014-07-21 13:00:10",0.48639
106157,idle_speculation,"2014-07-21 13:28:07",0.45921
104431,vk.net,"2014-07-21 13:29:48",0.47284
106655,"Hao Li","2014-07-21 14:48:46",0.99868
103916,sobrosen,"2014-07-21 14:49:02",0.46659
104256,Love-R-s,"2014-07-21 15:08:59",0.46592
103437,"Team Masara","2014-07-21 17:07:20",0.50935
103912,backdoor,"2014-07-21 17:22:49",0.46303
106386,WaterBear,"2014-07-21 17:46:25",0.49570
106704,"Dylan Friedmann","2014-07-21 20:37:06",0.48006
105856,"degree of belief","2014-07-21 22:21:08",0.47087
106704,"Dylan Friedmann","2014-07-21 22:41:24",0.47965
105856,"degree of belief","2014-07-21 23:49:02",0.46485
104364,"Francisco Martin","2014-07-22 00:51:45",0.51425
106728,CacheMoneyHoes,"2014-07-22 01:44:20",0.48058
106732,seanappler,"2014-07-22 02:40:16",0.54252
106743,"Scott Thompson","2014-07-22 03:37:39",0.47973
106259,"Jianmin Sun","2014-07-22 03:38:33",7.08516
106733,Chao,"2014-07-22 03:53:17",0.99868
103469,fuzzy,"2014-07-22 04:35:55",0.45984
106732,seanappler,"2014-07-22 05:06:05",0.53555
105588,stonelonely,"2014-07-22 05:16:55",0.54646
106525,ivan90,"2014-07-22 05:40:11",0.49850
106697,"Ran Locar","2014-07-22 05:41:08",0.54353
106756,Liu,"2014-07-22 06:58:34",0.47972
106756,Liu,"2014-07-22 07:09:47",0.47705
106525,ivan90,"2014-07-22 07:20:43",0.49775
106757,Wei_,"2014-07-22 07:58:33",0.47857
103469,fuzzy,"2014-07-22 11:53:30",0.45973
104256,Love-R-s,"2014-07-22 12:17:34",0.46256
106176,donf,"2014-07-22 12:19:21",0.47913
103627,"T. Henry","2014-07-22 13:56:25",0.48605
106800,flying_pigeon,"2014-07-22 14:25:34",0.99868
106259,"Jianmin Sun","2014-07-22 15:17:04",1.76484
104256,Love-R-s,"2014-07-22 15:38:17",0.46207
106259,"Jianmin Sun","2014-07-22 16:16:55",0.50312
106810,"Anuj Prakash","2014-07-22 16:44:32",0.69315
106704,"Dylan Friedmann","2014-07-22 17:13:28",0.47650
103912,backdoor,"2014-07-22 17:47:01",0.46300
106586,Uglyman.nothinglo,"2014-07-22 20:19:51",0.55300
106449,R.X.M,"2014-07-22 21:18:19",0.48029
104622,MPRI,"2014-07-22 21:41:07",0.51997
106872,zzspar,"2014-07-22 21:43:37",0.48005
105113,"Karane Mariano Vieira","2014-07-22 22:53:52",0.46696
106872,zzspar,"2014-07-22 22:58:08",0.46642
106888,pseud0nym,"2014-07-23 02:20:47",0.99868
106087,yr@SYSU,"2014-07-23 02:32:01",0.47586
106810,"Anuj Prakash","2014-07-23 03:35:03",0.47973
106525,ivan90,"2014-07-23 04:01:32",0.48878
106087,yr@SYSU,"2014-07-23 06:38:38",0.47083
106913,RP,"2014-07-23 07:29:05",0.57045
106913,RP,"2014-07-23 08:20:29",0.56224
106697,"Ran Locar","2014-07-23 08:46:10",0.54318
106509,manish,"2014-07-23 11:41:50",0.47753
106913,RP,"2014-07-23 11:57:08",0.51553
106945,HDKIM,"2014-07-23 13:18:50",0.48059
106944,Q3,"2014-07-23 13:38:40",0.48059
106959,Arnault,"2014-07-23 14:52:18",0.48058
103239,"Click here to win a million dollars","2014-07-23 15:32:45",0.45445
106872,zzspar,"2014-07-23 19:34:47",0.46594
106992,jwjohnson314,"2014-07-23 19:35:34",8.94904
105588,stonelonely,"2014-07-23 19:43:24",0.54491
106994,DL,"2014-07-23 20:11:09",1.50382
107025,"Hitoshi Uchida","2014-07-24 00:03:46",0.54272
106087,yr@SYSU,"2014-07-24 00:09:20",0.46435
106872,zzspar,"2014-07-24 01:14:06",0.46563
106992,jwjohnson314,"2014-07-24 02:29:46",0.54953
106611,DarkHorse,"2014-07-24 03:23:14",0.62984
107050,heava,"2014-07-24 05:13:35",0.71934
106062,Yvan,"2014-07-24 08:12:59",0.47983
103222,"Beerius 2","2014-07-24 09:08:05",0.49848
106509,manish,"2014-07-24 09:08:25",0.47753
104578,"divya drishti","2014-07-24 11:46:59",0.49345
104256,Love-R-s,"2014-07-24 13:08:43",0.46185
103239,"Click here to win a million dollars","2014-07-24 14:05:53",0.45421
103239,"Click here to win a million dollars","2014-07-24 14:10:32",0.45334
106713,ChrisFrB17,"2014-07-24 14:27:36",0.48006
106420,chinphing,"2014-07-24 14:39:33",0.50139
105113,"Karane Mariano Vieira","2014-07-24 15:44:11",0.46681
107050,heava,"2014-07-24 16:10:37",0.57716
102965,Dollars4Donuts,"2014-07-24 16:38:50",0.49043
105113,"Karane Mariano Vieira","2014-07-24 19:08:13",0.46465
106913,RP,"2014-07-24 19:44:35",0.48495
104468,e2718,"2014-07-24 22:51:28",0.51887
103437,"Team Masara","2014-07-25 04:10:03",0.48518
106525,ivan90,"2014-07-25 04:28:13",0.48822
107168,Shmoopy,"2014-07-25 05:19:09",0.72593
106913,RP,"2014-07-25 06:53:17",0.48467
106259,"Jianmin Sun","2014-07-25 07:19:46",0.49918
106994,DL,"2014-07-25 08:26:03",0.72275
106259,"Jianmin Sun","2014-07-25 08:44:26",0.49851
106062,Yvan,"2014-07-25 12:12:39",0.47698
106420,chinphing,"2014-07-25 13:15:31",0.50023
103437,"Team Masara","2014-07-25 15:26:37",0.48499
106994,DL,"2014-07-25 16:28:53",0.71548
106259,"Jianmin Sun","2014-07-25 17:18:00",0.49761
104511,"Thomas Veith","2014-07-25 17:35:13",0.47301
106259,"Jianmin Sun","2014-07-25 18:47:02",0.49679
105856,"degree of belief","2014-07-25 20:57:27",0.46264
107282,jimjam,"2014-07-26 05:45:40",0.57692
107282,jimjam,"2014-07-26 05:56:45",0.57649
106111,hero_fan,"2014-07-26 06:00:31",0.54926
104256,Love-R-s,"2014-07-26 06:18:32",0.46138
106994,DL,"2014-07-26 09:08:31",0.59424
103829,"Ivo PT","2014-07-26 09:27:23",0.46653
104713,"Pietro Marini","2014-07-26 10:13:20",0.51893
104511,"Thomas Veith","2014-07-26 10:20:53",0.46896
104468,e2718,"2014-07-26 12:52:09",0.51418
106994,DL,"2014-07-26 18:35:05",0.54681
106062,Yvan,"2014-07-26 21:19:32",0.47537
107351,TXAMUCCS,"2014-07-27 01:15:07",0.99868
107168,Shmoopy,"2014-07-27 01:34:02",0.52665
104431,vk.net,"2014-07-27 03:18:17",0.47217
106111,hero_fan,"2014-07-27 03:21:32",0.48681
106111,hero_fan,"2014-07-27 03:27:46",0.48490
106259,"Jianmin Sun","2014-07-27 03:31:23",0.47332
106386,WaterBear,"2014-07-27 05:37:35",0.47973
107371,Sourena,"2014-07-27 07:33:49",0.57710
106386,WaterBear,"2014-07-27 08:10:20",0.47973
107371,Sourena,"2014-07-27 08:15:07",0.57710
107371,Sourena,"2014-07-27 08:28:15",0.55175
107381,cyloth,"2014-07-27 09:36:19",0.47973
107381,cyloth,"2014-07-27 09:41:25",0.47708
106456,"Kevin Perez","2014-07-27 11:01:26",0.47705
107368,Vikram,"2014-07-27 12:28:45",0.54695
107368,Vikram,"2014-07-27 12:38:43",0.54369
107368,Vikram,"2014-07-27 12:51:13",0.52747
107317,orangerv,"2014-07-27 16:40:18",0.99868
104713,"Pietro Marini","2014-07-27 17:26:27",0.50236
106994,DL,"2014-07-27 19:35:28",0.53409
107205,"James Gearheart","2014-07-27 19:42:25",0.52330
106386,WaterBear,"2014-07-27 20:37:50",0.47740
108447,"Pull-ups Are Hard","2014-07-28 00:53:22",0.99868
108453,clobber,"2014-07-28 01:46:57",0.46794
104431,vk.net,"2014-07-28 01:52:13",0.47185
106259,"Jianmin Sun","2014-07-28 02:17:16",0.47075
104356,clustifier,"2014-07-28 02:44:28",0.46352
104364,"Francisco Martin","2014-07-28 02:51:26",0.51177
108462,LifeMatrix,"2014-07-28 02:57:42",0.48006
104356,clustifier,"2014-07-28 04:44:42",0.46145
104356,clustifier,"2014-07-28 06:24:28",0.46141
106111,hero_fan,"2014-07-28 06:42:58",0.47546
106386,WaterBear,"2014-07-28 07:13:39",0.47737
107381,cyloth,"2014-07-28 08:15:36",0.47707
107381,cyloth,"2014-07-28 10:04:37",0.47694
106456,"Kevin Perez","2014-07-28 10:39:46",0.47630
106352,Furukama,"2014-07-28 11:36:34",0.47639
106352,Furukama,"2014-07-28 12:15:02",0.47628
108511,msdw,"2014-07-28 12:46:27",0.51124
106704,"Dylan Friedmann","2014-07-28 20:32:26",0.46809
105557,Maho,"2014-07-28 20:33:07",0.55283
103540,valera,"2014-07-28 21:58:48",0.47775
102965,Dollars4Donuts,"2014-07-28 23:05:20",0.48928
106872,zzspar,"2014-07-29 00:39:34",0.46484
108583,beile,"2014-07-29 01:07:11",0.46748
106728,CacheMoneyHoes,"2014-07-29 01:35:55",0.48050
108583,beile,"2014-07-29 01:50:59",0.46605
105622,"Thang Tran","2014-07-29 02:07:40",0.54541
106872,zzspar,"2014-07-29 03:06:14",0.46481
108596,"Patrick Chan","2014-07-29 04:07:24",0.48058
108604,student2012,"2014-07-29 05:39:30",0.47772
108604,student2012,"2014-07-29 06:26:19",0.46561
108462,LifeMatrix,"2014-07-29 08:53:26",0.47814
105557,Maho,"2014-07-29 10:04:31",0.54929
104256,Love-R-s,"2014-07-29 10:33:43",0.46133
108651,"Adrien Standaert","2014-07-29 13:29:54",0.99868
106024,Venkat,"2014-07-29 13:47:07",0.48006
108655,CubePath,"2014-07-29 14:33:47",0.47973
103540,valera,"2014-07-29 16:19:45",0.47774
108667,Ansatz,"2014-07-29 16:25:32",0.48008
108668,Unsupervised,"2014-07-29 16:28:47",12.00327
108668,Unsupervised,"2014-07-29 17:04:49",10.77143
108694,monitus,"2014-07-29 19:57:40",0.48713
108697,Terje,"2014-07-29 20:33:20",8.95353
108697,Terje,"2014-07-29 20:38:27",0.99868
104356,clustifier,"2014-07-29 20:54:30",0.46129
108697,Terje,"2014-07-29 20:59:48",0.54272
106329,Robert,"2014-07-29 21:51:02",0.48051
108583,beile,"2014-07-29 23:05:43",0.46054
108749,ElJefe,"2014-07-30 03:17:48",1.23544
108749,ElJefe,"2014-07-30 03:22:16",0.56389
104357,bobotouyitou,"2014-07-30 04:01:31",0.51277
108462,LifeMatrix,"2014-07-30 05:35:35",0.47774
108462,LifeMatrix,"2014-07-30 05:58:19",0.47772
108697,Terje,"2014-07-30 07:55:49",0.54236
108784,"Max Christ","2014-07-30 08:29:20",8.95829
106176,donf,"2014-07-30 08:46:48",0.47435
108784,"Max Christ","2014-07-30 11:52:25",0.99743
108805,"Gaurav Dixit","2014-07-30 11:55:07",0.99868
106872,zzspar,"2014-07-30 12:36:40",0.46471
108668,Unsupervised,"2014-07-30 16:08:25",0.58525
108668,Unsupervised,"2014-07-30 16:17:00",0.56197
108835,Falconic,"2014-07-30 17:14:45",0.99868
104356,clustifier,"2014-07-30 20:22:57",0.46121
104356,clustifier,"2014-07-30 20:33:15",0.46119
108845,Aymenj,"2014-07-30 20:57:30",0.64330
104356,clustifier,"2014-07-30 22:07:59",0.46090
108845,Aymenj,"2014-07-30 22:24:06",0.47973
106872,zzspar,"2014-07-30 23:57:19",0.46450
108892,Kvothe_sfs,"2014-07-31 01:20:28",0.99868
108667,Ansatz,"2014-07-31 01:25:58",0.47966
108667,Ansatz,"2014-07-31 01:39:38",0.46557
108462,LifeMatrix,"2014-07-31 07:26:54",0.47672
108784,"Max Christ","2014-07-31 07:36:13",0.50672
108946,"machine learner","2014-07-31 09:32:28",0.46632
108784,"Max Christ","2014-07-31 09:37:19",0.47493
108784,"Max Christ","2014-07-31 11:34:11",0.47445
108946,"machine learner","2014-07-31 12:14:31",0.46631
108651,"Adrien Standaert","2014-07-31 12:41:35",0.84736
108946,"machine learner","2014-07-31 16:33:29",0.46540
108845,Aymenj,"2014-07-31 17:43:08",0.47970
105398,crowwork,"2014-07-31 18:00:08",0.45377
109035,sfin,"2014-07-31 20:35:40",0.57639
109055,Soloz,"2014-07-31 23:59:04",0.48006
109060,Timur,"2014-08-01 00:05:20",0.47578
109059,tks,"2014-08-01 00:17:03",0.48064
106465,TheCoursolve3,"2014-08-01 09:57:29",0.52075
108946,"machine learner","2014-08-01 10:01:37",0.46476
106456,"Kevin Perez","2014-08-01 11:02:47",0.47629
106111,hero_fan,"2014-08-01 14:19:45",0.47086
108651,"Adrien Standaert","2014-08-01 15:03:50",0.57385
108651,"Adrien Standaert","2014-08-01 15:10:16",0.56312
109143,noooooo,"2014-08-01 15:34:24",0.51565
109143,noooooo,"2014-08-01 16:17:58",0.48006
109162,"Roman Grubnyk","2014-08-01 18:01:40",0.51922
109171,"Raul Rios","2014-08-01 18:05:07",0.54864
109175,"Gábor S","2014-08-01 18:53:37",0.47254
109205,Iwin,"2014-08-01 22:56:09",0.99868
109209,BigDataaaaa,"2014-08-01 23:52:35",0.46529
108749,ElJefe,"2014-08-02 00:01:42",0.48059
106992,jwjohnson314,"2014-08-02 00:37:58",0.49123
108749,ElJefe,"2014-08-02 01:02:17",0.48020
106111,hero_fan,"2014-08-02 01:48:07",0.46832
109221,"Xudong Liu","2014-08-02 02:01:09",0.46511
107424,AA,"2014-08-02 03:25:57",1.00563
106111,hero_fan,"2014-08-02 05:39:36",0.46799
109240,"Mahesh Bale","2014-08-02 06:55:52",0.54199
104713,"Pietro Marini","2014-08-02 15:56:57",0.49705
109266,"Mike Leonard","2014-08-02 17:18:50",0.54729
109240,"Mahesh Bale","2014-08-02 18:41:15",0.50206
109205,Iwin,"2014-08-03 00:45:59",0.62697
109221,"Xudong Liu","2014-08-03 01:26:36",0.46033
109362,ODILO,"2014-08-03 02:56:08",0.53089
109362,ODILO,"2014-08-03 03:01:40",0.47966
105296,"Paul Bergeron","2014-08-03 03:23:39",0.47808
107396,Streeling,"2014-08-03 05:18:13",0.58426
107368,Vikram,"2014-08-03 05:23:13",0.47975
105296,"Paul Bergeron","2014-08-03 05:50:03",0.47807
109035,sfin,"2014-08-03 09:07:37",0.52883
108946,"machine learner","2014-08-03 09:10:48",0.46324
109394,"Frank Portman","2014-08-03 09:29:46",0.47978
109209,BigDataaaaa,"2014-08-03 10:06:09",0.46411
109399,"Osvaldo Zagordi","2014-08-03 10:16:33",0.54522
109399,"Osvaldo Zagordi","2014-08-03 10:23:40",0.54475
109209,BigDataaaaa,"2014-08-03 12:09:22",0.46360
104356,clustifier,"2014-08-03 12:34:09",0.46080
109399,"Osvaldo Zagordi","2014-08-03 13:07:38",0.54236
107396,Streeling,"2014-08-03 14:17:21",0.56345
108946,"machine learner","2014-08-03 14:43:24",0.46230
103537,Mrityunjay,"2014-08-03 15:11:53",0.48006
109171,"Raul Rios","2014-08-03 15:53:41",0.54276
109452,"┏ (゜ω゜)=☞","2014-08-03 17:55:20",1.51545
109452,"┏ (゜ω゜)=☞","2014-08-03 17:57:51",0.46986
108596,"Patrick Chan","2014-08-03 19:22:57",0.48058
109209,BigDataaaaa,"2014-08-03 19:29:51",0.46170
108680,"Chris & Tom","2014-08-03 21:50:10",0.56979
104356,clustifier,"2014-08-03 22:40:27",0.46042
109494,icetea,"2014-08-03 23:17:33",0.99868
109394,"Frank Portman","2014-08-04 00:07:09",0.47740
108680,"Chris & Tom","2014-08-04 04:17:17",0.56975
104356,clustifier,"2014-08-04 04:41:53",0.46027
103912,backdoor,"2014-08-04 05:43:40",0.46215
109415,"Girish Bharadwaj","2014-08-04 07:02:36",2.31065
109546,"Kim Quy","2014-08-04 07:59:57",0.47973
104613,bridgewell,"2014-08-04 08:40:35",0.46313
108596,"Patrick Chan","2014-08-04 09:11:45",0.47599
108930,yujunbeta,"2014-08-04 09:27:12",0.57688
109551,Vincent,"2014-08-04 11:21:17",0.54618
108946,"machine learner","2014-08-04 11:55:48",0.45748
109415,"Girish Bharadwaj","2014-08-04 12:22:55",1.75140
109221,"Xudong Liu","2014-08-04 13:08:10",0.45715
109139,"Anastasiia Kornilova","2014-08-04 13:27:25",0.52713
106945,HDKIM,"2014-08-04 14:38:02",0.48046
106945,HDKIM,"2014-08-04 15:21:32",0.48041
107396,Streeling,"2014-08-04 16:15:34",0.49177
109604,efc1878,"2014-08-04 17:45:17",0.49877
109615,ChaoticExperiments,"2014-08-04 18:34:13",0.48902
109615,ChaoticExperiments,"2014-08-04 18:46:54",0.48141
106945,HDKIM,"2014-08-04 20:41:50",0.48036
106872,zzspar,"2014-08-04 23:50:36",0.46439
109595,"Chien-Hsun Chen","2014-08-05 00:54:23",1.09868
106872,zzspar,"2014-08-05 01:44:54",0.46398
108946,"machine learner","2014-08-05 02:42:35",0.45570
106945,HDKIM,"2014-08-05 03:53:40",0.48025
109702,Raghavan,"2014-08-05 05:30:17",0.99868
108596,"Patrick Chan","2014-08-05 05:31:04",0.47491
108632,"Yassine Loudad","2014-08-05 05:54:23",1.10825
108946,"machine learner","2014-08-05 05:56:34",0.45448
108632,"Yassine Loudad","2014-08-05 06:12:45",0.71497
109415,"Girish Bharadwaj","2014-08-05 07:36:01",1.73959
108946,"machine learner","2014-08-05 07:47:08",0.45337
106087,yr@SYSU,"2014-08-05 08:46:08",0.45821
109720,"Jianfeng Zhu","2014-08-05 08:55:40",0.48006
108511,msdw,"2014-08-05 09:53:58",0.50044
106695,inversion,"2014-08-05 10:45:38",0.70444
106695,inversion,"2014-08-05 11:12:07",0.56543
109399,"Osvaldo Zagordi","2014-08-05 11:35:59",0.52631
109139,"Anastasiia Kornilova","2014-08-05 11:58:35",0.52424
106695,inversion,"2014-08-05 12:14:31",0.51806
106087,yr@SYSU,"2014-08-05 13:30:32",0.45689
109745,cydonia,"2014-08-05 13:38:22",0.47976
109745,cydonia,"2014-08-05 13:50:43",0.47952
110750,mileschet,"2014-08-05 13:56:51",0.47973
110761,jwustc,"2014-08-05 15:34:13",0.51140
110773,mblanc,"2014-08-05 16:41:02",9.54206
109595,"Chien-Hsun Chen","2014-08-05 17:35:48",0.54332
110789,"Haijie Gu","2014-08-05 18:30:47",0.46788
109399,"Osvaldo Zagordi","2014-08-05 19:03:44",0.52377
109582,"Kyle Kastner","2014-08-05 19:26:45",11.93116
106872,zzspar,"2014-08-06 00:25:20",0.46358
110828,Jmarrietar,"2014-08-06 01:26:40",0.99868
110835,"Zhi Phinx","2014-08-06 01:56:24",0.66698
108946,"machine learner","2014-08-06 02:29:06",0.45327
110845,dejori,"2014-08-06 04:22:19",0.47973
110851,"rahul agarwal","2014-08-06 04:29:14",0.48409
110845,dejori,"2014-08-06 04:42:17",0.47948
110850,"Julian de Wit","2014-08-06 04:44:29",0.46667
103239,"Click here to win a million dollars","2014-08-06 05:51:20",0.45141
109546,"Kim Quy","2014-08-06 07:38:41",0.47952
109551,Vincent,"2014-08-06 11:33:46",0.49811
107396,Streeling,"2014-08-06 13:40:44",0.49149
110773,mblanc,"2014-08-06 13:55:50",0.48058
104302,"C.C. C.","2014-08-06 14:49:01",0.47220
109221,"Xudong Liu","2014-08-06 16:07:02",0.45450
109452,"┏ (゜ω゜)=☞","2014-08-06 16:57:05",0.46790
109582,"Kyle Kastner","2014-08-06 16:58:33",0.57689
109452,"┏ (゜ω゜)=☞","2014-08-06 17:21:13",0.46787
105398,crowwork,"2014-08-06 18:00:01",0.45240
110937,"Zag Zaz","2014-08-06 18:35:29",0.48006
110940,"Ilambharathi Kanniah","2014-08-06 19:22:26",0.99868
109174,HEHE,"2014-08-06 19:30:19",0.52899
109171,"Raul Rios","2014-08-06 19:51:31",0.49161
110944,GuillaumeLala,"2014-08-06 19:54:35",2.17852
110944,GuillaumeLala,"2014-08-06 20:04:12",0.57424
110970,"Tomer kalimi","2014-08-06 23:40:21",0.99868
107424,AA,"2014-08-06 23:42:40",0.47707
110990,"Rebecca Peltz","2014-08-07 00:41:15",0.61874
110990,"Rebecca Peltz","2014-08-07 01:02:48",0.58270
107396,Streeling,"2014-08-07 01:06:12",0.48997
104356,clustifier,"2014-08-07 01:43:53",0.46022
110993,"James Hall","2014-08-07 01:56:09",0.57659
104356,clustifier,"2014-08-07 02:05:34",0.46018
109546,"Kim Quy","2014-08-07 04:41:13",0.47952
110845,dejori,"2014-08-07 04:46:48",0.47437
107396,Streeling,"2014-08-07 07:05:42",0.48809
109205,Iwin,"2014-08-07 08:05:25",0.51620
109205,Iwin,"2014-08-07 09:08:06",0.47973
111044,zmeng,"2014-08-07 09:49:43",0.46290
108946,"machine learner","2014-08-07 10:14:35",0.45321
108946,"machine learner","2014-08-07 10:20:21",0.45319
111046,"Vanaja Jayaraman","2014-08-07 10:50:48",0.99868
111061,syntax,"2014-08-07 11:51:51",0.84296
108946,"machine learner","2014-08-07 12:44:45",0.45176
106872,zzspar,"2014-08-07 12:58:42",0.46211
111082,"Mathieu Cliche","2014-08-07 14:07:33",0.48668
109745,cydonia,"2014-08-07 14:30:20",0.47787
104302,"C.C. C.","2014-08-07 15:31:01",0.46755
109551,Vincent,"2014-08-07 15:38:20",0.48141
111082,"Mathieu Cliche","2014-08-07 16:00:25",0.48538
109174,HEHE,"2014-08-07 16:08:23",0.52518
111096,[entropy],"2014-08-07 16:15:43",0.49125
109205,Iwin,"2014-08-07 18:29:31",0.47879
105788,Li-Der,"2014-08-07 19:13:00",0.47948
111115,MKaa,"2014-08-07 19:30:49",0.48059
111096,[entropy],"2014-08-07 21:38:56",0.48292
111071,Qingchen,"2014-08-08 00:01:24",9.09328
109205,Iwin,"2014-08-08 00:06:13",0.47323
111071,Qingchen,"2014-08-08 00:06:43",0.56438
106111,hero_fan,"2014-08-08 02:40:13",0.46767
111134,"Ryan Swanstrom","2014-08-08 03:40:15",0.99868
108583,beile,"2014-08-08 05:32:49",0.45234
108632,"Yassine Loudad","2014-08-08 07:24:58",0.62242
106176,donf,"2014-08-08 07:32:45",0.47217
104613,bridgewell,"2014-08-08 08:56:30",0.46291
108946,"machine learner","2014-08-08 09:05:56",0.45005
111061,syntax,"2014-08-08 10:51:18",0.51560
111082,"Mathieu Cliche","2014-08-08 11:23:05",0.48010
109221,"Xudong Liu","2014-08-08 11:31:56",0.45425
107396,Streeling,"2014-08-08 11:38:20",0.48662
111061,syntax,"2014-08-08 11:45:29",0.51354
103514,Autobots,"2014-08-08 12:05:22",0.47414
111061,syntax,"2014-08-08 12:56:03",0.50637
111202,"Charlie Turner","2014-08-08 14:35:14",0.99868
110845,dejori,"2014-08-08 15:03:40",0.47289
111211,"Dirk Nachbar","2014-08-08 15:23:10",0.53145
111211,"Dirk Nachbar","2014-08-08 15:54:27",0.52680
110850,"Julian de Wit","2014-08-08 16:01:25",0.46486
109745,cydonia,"2014-08-08 16:15:51",0.47208
105398,crowwork,"2014-08-08 16:44:06",0.45157
105398,crowwork,"2014-08-08 16:44:39",0.45120
111115,MKaa,"2014-08-08 16:57:31",0.47826
111115,MKaa,"2014-08-08 17:15:34",0.47826
106872,zzspar,"2014-08-08 17:20:31",0.46019
109604,efc1878,"2014-08-08 22:24:02",0.49471
111262,Bibimoune,"2014-08-09 00:51:52",0.52658
108596,"Patrick Chan","2014-08-09 01:06:31",0.47490
108667,Ansatz,"2014-08-09 05:08:59",0.46065
111061,syntax,"2014-08-09 06:28:47",0.50630
110944,GuillaumeLala,"2014-08-09 09:41:28",0.48006
109205,Iwin,"2014-08-09 10:38:33",0.46738
110944,GuillaumeLala,"2014-08-09 11:09:25",0.47563
109595,"Chien-Hsun Chen","2014-08-09 11:13:36",0.52375
111071,Qingchen,"2014-08-09 11:34:03",0.55360
111337,"Robert 2","2014-08-09 13:28:07",0.47826
106111,hero_fan,"2014-08-09 14:09:41",0.46738
111341,eickenvector,"2014-08-09 14:18:15",0.57645
106111,hero_fan,"2014-08-09 14:21:15",0.46727
111071,Qingchen,"2014-08-09 14:32:46",0.54521
111337,"Robert 2","2014-08-09 17:21:45",0.47795
111061,syntax,"2014-08-09 17:43:41",0.50223
105398,crowwork,"2014-08-09 17:44:34",0.45114
111115,MKaa,"2014-08-09 18:10:20",0.47258
111341,eickenvector,"2014-08-09 18:25:21",0.50199
111341,eickenvector,"2014-08-09 19:46:31",0.49469
107424,AA,"2014-08-10 02:09:44",0.47648
108946,"machine learner","2014-08-10 03:40:16",0.45004
109174,HEHE,"2014-08-10 04:42:58",0.47975
109205,Iwin,"2014-08-10 04:45:43",0.46547
110851,"rahul agarwal","2014-08-10 06:12:28",0.47806
110944,GuillaumeLala,"2014-08-10 06:42:37",0.47505
111447,apark,"2014-08-10 07:09:40",25.44608
111435,"Rafael Mendes","2014-08-10 07:09:58",0.55351
111447,apark,"2014-08-10 07:26:45",9.09328
111082,"Mathieu Cliche","2014-08-10 08:01:02",0.47591
111082,"Mathieu Cliche","2014-08-10 08:40:47",0.47281
109035,sfin,"2014-08-10 09:05:22",0.52260
111457,Python_Rocks,"2014-08-10 09:28:02",0.47727
111457,Python_Rocks,"2014-08-10 09:36:10",0.47710
111061,syntax,"2014-08-10 09:56:09",0.47973
102914,"Matthew Sharpe","2014-08-10 10:03:43",0.46599
109205,Iwin,"2014-08-10 10:43:38",0.46542
110851,"rahul agarwal","2014-08-10 13:08:04",0.47709
111071,Qingchen,"2014-08-10 14:02:21",0.54264
111071,Qingchen,"2014-08-10 14:21:22",0.54031
110851,"rahul agarwal","2014-08-10 14:45:37",0.47707
111061,syntax,"2014-08-10 15:09:21",0.47948
109745,cydonia,"2014-08-10 15:14:51",0.47043
109615,ChaoticExperiments,"2014-08-10 16:31:41",0.47807
106176,donf,"2014-08-10 17:04:59",0.47213
111510,avinashj,"2014-08-10 17:25:07",0.70476
111515,HowlingGuineapig,"2014-08-10 18:19:42",0.55210
110944,GuillaumeLala,"2014-08-10 18:43:03",0.47317
111525,DarkMonkey,"2014-08-10 19:45:12",0.60130
111525,DarkMonkey,"2014-08-10 21:08:48",0.48400
111499,TarteOPoil,"2014-08-10 22:03:44",3.60701
111082,"Mathieu Cliche","2014-08-10 23:25:43",0.47119
109174,HEHE,"2014-08-11 01:39:15",0.46966
111568,"Fan Fei","2014-08-11 02:12:21",4.12335
106111,hero_fan,"2014-08-11 03:52:58",0.46618
111061,syntax,"2014-08-11 04:08:05",0.47446
110990,"Rebecca Peltz","2014-08-11 06:18:10",0.55061
106732,seanappler,"2014-08-11 06:42:46",0.48025
108946,"machine learner","2014-08-11 07:53:40",0.44936
108946,"machine learner","2014-08-11 08:28:13",0.44879
111069,BigDaddy,"2014-08-11 08:49:13",0.78840
104613,bridgewell,"2014-08-11 08:59:12",0.46285
111510,avinashj,"2014-08-11 09:54:11",0.70035
111061,syntax,"2014-08-11 14:51:25",0.47151
111061,syntax,"2014-08-11 15:15:31",0.47140
111071,Qingchen,"2014-08-11 15:33:01",0.53816
111069,BigDaddy,"2014-08-11 15:42:45",0.60744
105865,Alacer,"2014-08-11 16:41:35",0.49095
111666,orchid,"2014-08-11 16:48:02",0.47975
109174,HEHE,"2014-08-11 17:53:52",0.46805
